id,wd,ovbd,od,mud,sh,lithol,interc,d0,d6,d12,d18,d24,d36,d48,d60,d72,d96,d120,d144
1676,0,2833.333333,17.5,12,700,1,0.5,-0.001401822,-0.009210364,-0.011654537,-0.013610337,-0.015306947,-0.018247434,-0.020810121,-0.02312912,-0.0252767,-0.029200431,-0.032771766,-0.036092098
1677,0,2833.333333,17.5,14,700,1,0.5,-0.000974087,-0.00399951,-0.005207875,-0.006205013,-0.007077862,-0.008588034,-0.009897149,-0.011072156,-0.012149964,-0.014098107,-0.015845897,-0.017448905
1678,0,2833.333333,14.75,10,700,1,0.5,-0.001628719,-0.017198886,-0.021586174,-0.025005638,-0.027935768,-0.032964087,-0.037322136,-0.041260865,-0.044898629,-0.051559519,-0.05764995,-0.06334849
1679,0,2833.333333,14.75,12,700,1,0.5,-0.001247939,-0.008665595,-0.011013561,-0.012887332,-0.014510407,-0.017307028,-0.019735905,-0.021916592,-0.023930301,-0.027595642,-0.030916302,-0.033990955
1680,0,2833.333333,14.75,14,700,1,0.5,-0.000867158,-0.003747138,-0.004905644,-0.005859644,-0.006694277,-0.008136973,-0.00938157,-0.010493126,-0.011508538,-0.013328619,-0.014947429,-0.016422017
1681,0,2833.333333,12.25,10,700,1,0.5,-0.001424749,-0.015596119,-0.019582648,-0.022695143,-0.025364678,-0.02994445,-0.033916948,-0.037501081,-0.040811676,-0.046873035,-0.052410852,-0.057594259
1682,0,2833.333333,12.25,12,700,1,0.5,-0.001091654,-0.007924976,-0.010096936,-0.011823189,-0.013311728,-0.015861497,-0.018062018,-0.02002679,-0.021829594,-0.025101125,-0.028053194,-0.030779667
1683,0,2833.333333,12.25,14,700,1,0.5,-0.00075856,-0.00343278,-0.004505864,-0.005382483,-0.006148433,-0.007464247,-0.008590905,-0.009588259,-0.010493094,-0.012100799,-0.013516254,-0.014794363
1684,1000,2833.333333,17.5,10,700,1,0.5,-0.001739408,-0.013665401,-0.016757149,-0.019136328,-0.021164118,-0.024622055,-0.027597932,-0.030269756,-0.032728595,-0.037194878,-0.04124304,-0.044995571
1685,1000,2833.333333,17.5,12,700,1,0.5,-0.001190615,-0.005288758,-0.006545902,-0.007567784,-0.008460135,-0.010016148,-0.011373224,-0.012603627,-0.013738083,-0.015797161,-0.01765347,-0.019363465
1686,1000,2833.333333,17.5,14,700,1,0.5,-0.000641822,-0.001449344,-0.001866413,-0.002206667,-0.002502432,-0.003018056,-0.003462902,-0.003864381,-0.004230316,-0.004891791,-0.005484234,-0.00602466
1687,1000,2833.333333,14.75,10,700,1,0.5,-0.001548466,-0.012817562,-0.015731872,-0.017979087,-0.019894861,-0.02316126,-0.025970236,-0.028489814,-0.030807118,-0.035006714,-0.038807114,-0.042324391
1688,1000,2833.333333,14.75,12,700,1,0.5,-0.001059917,-0.004961822,-0.006169628,-0.007150667,-0.008012494,-0.009502047,-0.010796848,-0.011966646,-0.013042406,-0.014990071,-0.016736837,-0.018338392
1689,1000,2833.333333,14.75,14,700,1,0.5,-0.000571367,-0.001333415,-0.001731986,-0.002054275,-0.002339182,-0.002831055,-0.003256621,-0.003640306,-0.003989103,-0.004617524,-0.005177219,-0.005688189
1690,1000,2833.333333,12.25,10,700,1,0.5,-0.001354546,-0.011642481,-0.014294968,-0.016346074,-0.018095782,-0.021079467,-0.023642585,-0.025941543,-0.028051115,-0.031870331,-0.035323311,-0.0385128
1691,1000,2833.333333,12.25,12,700,1,0.5,-0.00092718,-0.004525811,-0.005652991,-0.006566725,-0.007361089,-0.008733472,-0.009919525,-0.01098107,-0.011955572,-0.013708975,-0.015270611,-0.0166937
1692,1000,2833.333333,12.25,14,700,1,0.5,-0.000499813,-0.001202661,-0.001564414,-0.001865048,-0.00212705,-0.002580844,-0.002972812,-0.003323216,-0.003643273,-0.004215068,-0.004718886,-0.005178189
1693,2000,2833.333333,17.5,10,700,1,0.5,-0.001649259,-0.010994686,-0.013327792,-0.015111928,-0.016631652,-0.019220638,-0.021444941,-0.023438063,-0.025270565,-0.028589024,-0.031585443,-0.034352904
1694,2000,2833.333333,17.5,12,700,1,0.5,-0.000979408,-0.003142448,-0.003853859,-0.004445924,-0.004969325,-0.005888939,-0.006697666,-0.007429414,-0.008102508,-0.009320331,-0.01041362,-0.011417712
1695,2000,2833.333333,17.5,14,700,1,0.5,-0.000309558,-0.000422348,-0.000505145,-0.000576579,-0.000638328,-0.000748699,-0.000842578,-0.000926885,-0.001005507,-0.001147484,-0.001274019,-0.001390938
1696,2000,2833.333333,14.75,10,700,1,0.5,-0.001468213,-0.010309449,-0.012517065,-0.014209754,-0.015653466,-0.018112961,-0.020221661,-0.022111425,-0.023846618,-0.026980511,-0.02980065,-0.032404653
1697,2000,2833.333333,14.75,12,700,1,0.5,-0.000871895,-0.002931344,-0.003611521,-0.004178104,-0.004680026,-0.005559727,-0.006333691,-0.007032704,-0.007675174,-0.008836226,-0.009874057,-0.010822384
1698,2000,2833.333333,14.75,14,700,1,0.5,-0.000275577,-0.000381307,-0.000459191,-0.000526528,-0.000584852,-0.000689699,-0.000779841,-0.000859166,-0.000933545,-0.001068199,-0.001188732,-0.0012996
1699,2000,2833.333333,12.25,10,700,1,0.5,-0.001284343,-0.009383119,-0.011396457,-0.012946188,-0.014268094,-0.016513154,-0.01845065,-0.020180348,-0.021762612,-0.024615334,-0.0271812,-0.029538935
1700,2000,2833.333333,12.25,12,700,1,0.5,-0.000762704,-0.002666969,-0.003303007,-0.0038291,-0.004296764,-0.00510551,-0.005816441,-0.006456695,-0.007044117,-0.008097651,-0.009033807,-0.009883357
1701,2000,2833.333333,12.25,14,700,1,0.5,-0.000241065,-0.000337462,-0.000408725,-0.000470385,-0.000524736,-0.000619026,-0.000701291,-0.000776524,-0.000844558,-0.000968639,-0.001079031,-0.001180403
1702,0,4000,17.5,10,700,1,0.5,-0.002445569,-0.067584064,-0.090221133,-0.108228278,-0.123921555,-0.151453905,-0.17596381,-0.198596764,-0.219910895,-0.259676189,-0.296664993,-0.331603235
1703,0,4000,17.5,12,700,1,0.5,-0.001876598,-0.030538038,-0.040533036,-0.048575616,-0.05563988,-0.068119836,-0.079302909,-0.089685381,-0.099489102,-0.117843198,-0.13498341,-0.151252368
1704,0,4000,17.5,14,700,1,0.5,-0.001307628,-0.012451099,-0.016947656,-0.020595163,-0.023782209,-0.029346458,-0.034240686,-0.03870418,-0.042857449,-0.050506183,-0.057534285,-0.064120589
1705,0,4000,14.75,10,700,1,0.5,-0.00217711,-0.062209563,-0.083064693,-0.099729466,-0.114290719,-0.139902102,-0.162760062,-0.183919778,-0.203871588,-0.241172837,-0.275981846,-0.308936914
1706,0,4000,14.75,12,700,1,0.5,-0.001670597,-0.028601185,-0.037978282,-0.045522261,-0.052138245,-0.063814685,-0.074258744,-0.083944231,-0.09308361,-0.110183094,-0.126140452,-0.141262606
1707,0,4000,14.75,14,700,1,0.5,-0.001164085,-0.011812623,-0.016086244,-0.019524252,-0.022508873,-0.027674653,-0.032185875,-0.036274632,-0.04006824,-0.047036001,-0.053427278,-0.059413733
1708,0,4000,12.25,10,700,1,0.5,-0.001904462,-0.055573779,-0.074417734,-0.0895702,-0.102851976,-0.126269121,-0.147225301,-0.166641467,-0.184968394,-0.219330042,-0.25146065,-0.281960412
1709,0,4000,12.25,12,700,1,0.5,-0.001461382,-0.025929819,-0.034467397,-0.041344076,-0.047368748,-0.05801018,-0.067520927,-0.076340312,-0.084660365,-0.100221328,-0.114741969,-0.128506767
1710,0,4000,12.25,14,700,1,0.5,-0.001018302,-0.010850071,-0.014743385,-0.017830427,-0.020492555,-0.025066687,-0.029033602,-0.032621337,-0.035947131,-0.042057131,-0.047669256,-0.052933341
1711,1000,4000,17.5,10,700,1,0.5,-0.00235542,-0.050287935,-0.065781913,-0.077955039,-0.088464498,-0.106687808,-0.122700283,-0.1373559,-0.151075123,-0.176574514,-0.200234742,-0.222582312
1712,1000,4000,17.5,12,700,1,0.5,-0.001665392,-0.018705236,-0.024411255,-0.028968781,-0.032939508,-0.039871511,-0.045997453,-0.051610553,-0.056871555,-0.066659077,-0.075739385,-0.084307504
1713,1000,4000,17.5,14,700,1,0.5,-0.000975363,-0.005493088,-0.007507878,-0.009129919,-0.010535395,-0.012954936,-0.015046476,-0.016923695,-0.018645318,-0.021756394,-0.02455204,-0.027122414
1714,1000,4000,14.75,10,700,1,0.5,-0.002096856,-0.046435241,-0.060683445,-0.071932322,-0.081672238,-0.098601255,-0.113509029,-0.127170082,-0.13997842,-0.163790152,-0.185935529,-0.206874102
1715,1000,4000,14.75,12,700,1,0.5,-0.001482575,-0.017613672,-0.023020374,-0.027327657,-0.031064799,-0.037567188,-0.043299125,-0.048537207,-0.053427244,-0.06250581,-0.070918727,-0.078850457
1716,1000,4000,14.75,14,700,1,0.5,-0.000868294,-0.005178478,-0.007106378,-0.008656471,-0.009989358,-0.012265731,-0.01421227,-0.015943406,-0.017519521,-0.020342999,-0.022858864,-0.025158028
1717,1000,4000,12.25,10,700,1,0.5,-0.001834259,-0.0415365,-0.054348133,-0.064535809,-0.073392712,-0.088836707,-0.102471669,-0.114985971,-0.126713199,-0.148563669,-0.168898556,-0.188155574
1718,1000,4000,12.25,12,700,1,0.5,-0.001296907,-0.016053396,-0.020999788,-0.024922164,-0.028319744,-0.034210952,-0.039391465,-0.044121056,-0.04853132,-0.056698251,-0.064270437,-0.071412839
1719,1000,4000,12.25,14,700,1,0.5,-0.000759554,-0.004754228,-0.006523724,-0.007933435,-0.00913617,-0.011163877,-0.012874861,-0.014380947,-0.01574344,-0.018162102,-0.020303496,-0.022254069
1720,2000,4000,17.5,10,700,1,0.5,-0.00226527,-0.04088037,-0.052846968,-0.062199808,-0.070242064,-0.084121258,-0.096249934,-0.107297074,-0.117604633,-0.136682833,-0.154349031,-0.171008681
1721,2000,4000,17.5,12,700,1,0.5,-0.001454185,-0.012195579,-0.015871002,-0.018814251,-0.021380963,-0.025841495,-0.029758257,-0.033327881,-0.0366477,-0.042756392,-0.048363804,-0.05361001
1722,2000,4000,17.5,14,700,1,0.5,-0.000643099,-0.002246441,-0.003064456,-0.003724546,-0.004297158,-0.005275252,-0.006115891,-0.006867404,-0.007552326,-0.0087777,-0.00986652,-0.010856754
1723,2000,4000,14.75,10,700,1,0.5,-0.002016603,-0.03786666,-0.04888147,-0.057526505,-0.064982278,-0.077881756,-0.089178939,-0.099483796,-0.109098949,-0.126910793,-0.143416144,-0.158994853
1724,2000,4000,14.75,12,700,1,0.5,-0.001294553,-0.011513941,-0.015027597,-0.017831192,-0.020262442,-0.024468779,-0.028131941,-0.031457463,-0.034542015,-0.040195283,-0.045363785,-0.050189761
1725,2000,4000,14.75,14,700,1,0.5,-0.000572504,-0.002092833,-0.002874617,-0.003504132,-0.004047364,-0.004979815,-0.005772077,-0.006474751,-0.00711289,-0.0082445,-0.009241856,-0.010141646
1726,2000,4000,12.25,10,700,1,0.5,-0.001764056,-0.033948649,-0.043838246,-0.05165519,-0.058425412,-0.07017812,-0.080504216,-0.08993273,-0.098735806,-0.115059386,-0.130193479,-0.144498328
1727,2000,4000,12.25,12,700,1,0.5,-0.001132432,-0.010539805,-0.013773761,-0.016337434,-0.018546702,-0.022343175,-0.025625664,-0.02859482,-0.031341366,-0.036366632,-0.040956417,-0.045240616
1728,2000,4000,12.25,14,700,1,0.5,-0.000500807,-0.001899229,-0.002623028,-0.003201768,-0.003698238,-0.004540066,-0.00525144,-0.005874503,-0.00643603,-0.007422138,-0.008279943,-0.009047633
1729,0,500,17.5,10,700,1,2.75,-0.000674535,-0.001049532,-0.00118201,-0.001274964,-0.001353746,-0.001487617,-0.001604862,-0.001713859,-0.001815901,-0.002008834,-0.002188987,-0.002360151
1730,0,500,17.5,12,700,1,2.75,-0.000510493,-0.000639672,-0.000696196,-0.000741946,-0.000778805,-0.000845568,-0.000907404,-0.000964936,-0.001020649,-0.001126776,-0.001226866,-0.001322164
1731,0,500,17.5,14,700,1,2.75,-0.000346451,-0.0003706,-0.000389147,-0.000405583,-0.000421175,-0.000451066,-0.000479058,-0.000505152,-0.000531432,-0.00057876,-0.0006234,-0.000665734
1732,0,500,14.75,10,700,1,2.75,-0.000568109,-0.000893112,-0.001007446,-0.001086745,-0.001154568,-0.001270736,-0.001372486,-0.001466448,-0.001555004,-0.001721904,-0.001878852,-0.002028162
1733,0,500,14.75,12,700,1,2.75,-0.000429949,-0.000541188,-0.000590175,-0.000628217,-0.000660976,-0.000719984,-0.0007741,-0.000822998,-0.000869749,-0.000960466,-0.001045955,-0.001128059
1734,0,500,14.75,14,700,1,2.75,-0.000291789,-0.000312847,-0.000327255,-0.000341334,-0.000354699,-0.000380259,-0.000404183,-0.000426483,-0.000448941,-0.000489421,-0.000527634,-0.000563907
1735,0,500,12.25,10,700,1,2.75,-0.000470565,-0.000745241,-0.000840256,-0.000908987,-0.000966595,-0.001064961,-0.001151592,-0.001231019,-0.001306163,-0.001447883,-0.001581681,-0.00170935
1736,0,500,12.25,12,700,1,2.75,-0.000356127,-0.000450209,-0.000490867,-0.000528802,-0.000554619,-0.000602239,-0.000646101,-0.000686928,-0.000727349,-0.000802768,-0.000874712,-0.000943621
1737,0,500,12.25,14,700,1,2.75,-0.000241689,-0.000258419,-0.000270348,-0.0002822,-0.000293436,-0.000314909,-0.000334991,-0.000353701,-0.000372539,-0.000406489,-0.000438548,-0.000469002
1738,1000,500,17.5,10,700,1,2.75,-0.000572736,-0.000709413,-0.000765756,-0.000806388,-0.000840908,-0.0008997,-0.000945563,-0.000988526,-0.001027998,-0.001106655,-0.001171129,-0.001234313
1739,1000,500,17.5,12,700,1,2.75,-0.000271992,-0.000276636,-0.000281154,-0.000285662,-0.000289919,-0.000298361,-0.000306718,-0.000314371,-0.000322025,-0.000336783,-0.00035096,-0.000364484
1741,1000,500,14.75,10,700,1,2.75,-0.000482372,-0.000600277,-0.00064873,-0.000683727,-0.00071361,-0.000764454,-0.000804031,-0.000840694,-0.000874542,-0.000936752,-0.000995218,-0.001051054
1742,1000,500,14.75,12,700,1,2.75,-0.000229078,-0.00023303,-0.000236877,-0.000240713,-0.000244338,-0.000251527,-0.000258644,-0.000265164,-0.000271687,-0.000284265,-0.00029635,-0.000307881
1744,1000,500,12.25,10,700,1,2.75,-0.000399548,-0.000499846,-0.00053925,-0.000568413,-0.000596871,-0.000636799,-0.000669822,-0.00070051,-0.000728939,-0.00078692,-0.000833262,-0.000879032
1745,1000,500,12.25,12,700,1,2.75,-0.000189746,-0.000193043,-0.000196255,-0.000199458,-0.000202488,-0.000208495,-0.000214443,-0.000219894,-0.000225347,-0.000235868,-0.000245976,-0.000255624
1747,2000,500,17.5,10,700,1,2.75,-0.000470937,-0.000515416,-0.000537294,-0.000555864,-0.00057106,-0.000597469,-0.000619417,-0.000639135,-0.000658813,-0.00069168,-0.000723589,-0.00075394
1748,2000,500,17.5,12,700,1,2.75,-3.35E-05,-3.35E-05,-3.35E-05,-3.35E-05,-3.35E-05,-3.36E-05,-3.36E-05,-3.36E-05,-3.36E-05,-3.37E-05,-3.37E-05,-3.38E-05
1750,2000,500,14.75,10,700,1,2.75,-0.000396634,-0.000434979,-0.000453836,-0.000469856,-0.000482981,-0.000505005,-0.000524212,-0.000540943,-0.0005575,-0.000585805,-0.000613019,-0.00063884
1751,2000,500,14.75,12,700,1,2.75,-2.82E-05,-2.82E-05,-2.82E-05,-2.82E-05,-2.83E-05,-2.83E-05,-2.83E-05,-2.83E-05,-2.83E-05,-2.84E-05,-2.84E-05,-2.85E-05
1753,2000,500,12.25,10,700,1,2.75,-0.000328532,-0.000361183,-0.000377408,-0.000390955,-0.00040185,-0.000420168,-0.000435896,-0.000450106,-0.000464294,-0.000488062,-0.000510812,-0.000532336
1754,2000,500,12.25,12,700,1,2.75,-2.34E-05,-2.34E-05,-2.34E-05,-2.34E-05,-2.34E-05,-2.34E-05,-2.34E-05,-2.35E-05,-2.35E-05,-2.35E-05,-2.35E-05,-2.36E-05
1756,0,1666.666667,17.5,10,700,1,2.75,-0.001370256,-0.00931033,-0.011771802,-0.01377653,-0.01557783,-0.018831605,-0.021788442,-0.024546929,-0.027160233,-0.032066315,-0.03665792,-0.041020247
1757,0,1666.666667,17.5,12,700,1,2.75,-0.001046708,-0.00443105,-0.005510773,-0.00641554,-0.007237009,-0.008731479,-0.010098527,-0.011380817,-0.01259901,-0.014894579,-0.017056179,-0.019117339
1758,0,1666.666667,17.5,14,700,1,2.75,-0.000723162,-0.001783436,-0.002191649,-0.002542638,-0.002860669,-0.00344146,-0.00397687,-0.004480614,-0.004960605,-0.005867528,-0.006723679,-0.007543294
1759,0,1666.666667,14.75,10,700,1,2.75,-0.001154069,-0.008235005,-0.010476228,-0.012302645,-0.013946475,-0.016922532,-0.019637892,-0.022178693,-0.024589717,-0.029134028,-0.033403048,-0.037471577
1760,0,1666.666667,14.75,12,700,1,2.75,-0.000881568,-0.003857783,-0.004820236,-0.005627467,-0.0063612,-0.007699548,-0.00892292,-0.010077139,-0.011173344,-0.013248702,-0.01520554,-0.017075962
1761,0,1666.666667,14.75,14,700,1,2.75,-0.000609068,-0.001527822,-0.001881292,-0.002184073,-0.002462053,-0.002971926,-0.003442722,-0.003886468,-0.00430889,-0.005109265,-0.005865648,-0.006591239
1762,0,1666.666667,12.25,10,700,1,2.75,-0.000955922,-0.007141795,-0.009145679,-0.010779843,-0.012252519,-0.014925591,-0.017371157,-0.01966723,-0.021853422,-0.025989305,-0.029890136,-0.033615246
1763,0,1666.666667,12.25,12,700,1,2.75,-0.000730207,-0.00328308,-0.004128596,-0.004836625,-0.005481191,-0.006656799,-0.007736003,-0.008752698,-0.009722158,-0.01155879,-0.013300092,-0.014970841
1764,0,1666.666667,12.25,14,700,1,2.75,-0.000504494,-0.001283168,-0.001583686,-0.001842984,-0.002080877,-0.002519768,-0.002925828,-0.003309502,-0.003677962,-0.00436709,-0.005023077,-0.005650249
1765,1000,1666.666667,17.5,10,700,1,2.75,-0.001268451,-0.006163967,-0.007543357,-0.008597388,-0.009511419,-0.011130229,-0.012590362,-0.013949224,-0.015234891,-0.017642939,-0.019893555,-0.02202784
1766,1000,1666.666667,17.5,12,700,1,2.75,-0.000808193,-0.001963636,-0.0023297,-0.00261346,-0.002870189,-0.003339042,-0.003765554,-0.004165857,-0.004545093,-0.005258678,-0.005929345,-0.006567519
1767,1000,1666.666667,17.5,14,700,1,2.75,-0.000347937,-0.000412835,-0.000461613,-0.000507042,-0.000547852,-0.000623575,-0.000697352,-0.00076402,-0.000824625,-0.000939957,-0.001045123,-0.001145528
1768,1000,1666.666667,14.75,10,700,1,2.75,-0.001068326,-0.005399406,-0.006645314,-0.007599641,-0.008425283,-0.009889864,-0.011213868,-0.012446797,-0.013615024,-0.01580985,-0.017867996,-0.019825723
1769,1000,1666.666667,14.75,12,700,1,2.75,-0.000680683,-0.001683173,-0.00200509,-0.002257642,-0.002481625,-0.00289163,-0.003267541,-0.003619084,-0.003952813,-0.004583074,-0.005175668,-0.005740059
1770,1000,1666.666667,14.75,14,700,1,2.75,-0.000293043,-0.000347913,-0.000389571,-0.00042753,-0.000462865,-0.000528881,-0.000595291,-0.000650925,-0.000702158,-0.000801373,-0.00089318,-0.000980034
1771,1000,1666.666667,12.25,10,700,1,2.75,-0.0008849,-0.004624308,-0.005730143,-0.006578875,-0.007313372,-0.008616415,-0.009793604,-0.010892636,-0.011936244,-0.013901037,-0.015746261,-0.017506048
1772,1000,1666.666667,12.25,12,700,1,2.75,-0.000563814,-0.001414389,-0.001690948,-0.001908374,-0.002102971,-0.002454897,-0.002777253,-0.003080922,-0.003369923,-0.003915713,-0.004429226,-0.004919019
1773,1000,1666.666667,12.25,14,700,1,2.75,-0.000242729,-0.000287368,-0.000322746,-0.000354673,-0.000384287,-0.000439651,-0.000495334,-0.000542182,-0.000585398,-0.000669423,-0.00074708,-0.000820736
1774,2000,1666.666667,17.5,10,700,1,2.75,-0.001166436,-0.004496162,-0.005403179,-0.0060795,-0.006653542,-0.007652313,-0.008543709,-0.009370814,-0.010152025,-0.011615232,-0.012982704,-0.014279964
1775,2000,1666.666667,17.5,12,700,1,2.75,-0.000569576,-0.000870235,-0.00098866,-0.001084635,-0.001172147,-0.001333636,-0.001484022,-0.001622251,-0.001755419,-0.002006819,-0.002243197,-0.0024682
1777,2000,1666.666667,14.75,10,700,1,2.75,-0.000982389,-0.003907171,-0.004716511,-0.005324913,-0.005841835,-0.006739726,-0.007541763,-0.008286535,-0.008990316,-0.010311384,-0.011546598,-0.012720184
1778,2000,1666.666667,14.75,12,700,1,2.75,-0.000479704,-0.000737379,-0.000840356,-0.000922952,-0.000998213,-0.00113766,-0.00126527,-0.001384864,-0.001499924,-0.001717937,-0.001923325,-0.002118913
1780,2000,1666.666667,12.25,10,700,1,2.75,-0.000813703,-0.003322588,-0.004033474,-0.004570915,-0.005028198,-0.005821217,-0.006529955,-0.007187161,-0.007809046,-0.008978397,-0.010074076,-0.01111889
1781,2000,1666.666667,12.25,12,700,1,2.75,-0.000397334,-0.000615601,-0.000700688,-0.000771106,-0.000834989,-0.00095142,-0.001062291,-0.001163154,-0.00125938,-0.001443404,-0.001617809,-0.0017842
1783,0,2833.333333,17.5,10,700,1,2.75,-0.002065917,-0.060504823,-0.084911097,-0.105562022,-0.124168468,-0.157665974,-0.187986391,-0.216181229,-0.242816723,-0.292673119,-0.339191184,-0.383245333
1784,0,2833.333333,17.5,12,700,1,2.75,-0.001582877,-0.025681355,-0.036284252,-0.045407273,-0.053709629,-0.068810147,-0.082608239,-0.095529913,-0.107804244,-0.13091585,-0.152601624,-0.173232033
1785,0,2833.333333,17.5,14,700,1,2.75,-0.001099835,-0.008812367,-0.012440172,-0.015612718,-0.018529695,-0.023887767,-0.02884022,-0.033514943,-0.037983104,-0.04647099,-0.054508737,-0.062206066
1786,0,2833.333333,14.75,10,700,1,2.75,-0.001739975,-0.055932605,-0.079362266,-0.099335653,-0.117416601,-0.150127396,-0.179868634,-0.207618119,-0.233895223,-0.283194505,-0.329308544,-0.373061584
1787,0,2833.333333,14.75,12,700,1,2.75,-0.001333145,-0.023274115,-0.033158205,-0.041723287,-0.049552327,-0.063857101,-0.076993628,-0.08934255,-0.101099525,-0.123303346,-0.144215468,-0.164151952
1788,0,2833.333333,14.75,14,700,1,2.75,-0.000926313,-0.007777031,-0.011044711,-0.013916135,-0.016562327,-0.021454416,-0.025994852,-0.030296731,-0.034426174,-0.04229515,-0.049772326,-0.056952249
1789,0,2833.333333,12.25,10,700,1,2.75,-0.001524382,-0.051911185,-0.073995334,-0.092899651,-0.110054138,-0.141162245,-0.169516173,-0.196015282,-0.221140512,-0.268374755,-0.312629405,-0.354671944
1790,0,2833.333333,12.25,12,700,1,2.75,-0.001167961,-0.02143431,-0.030594475,-0.038550351,-0.045836831,-0.059179222,-0.071443116,-0.082980641,-0.093977556,-0.114761612,-0.134361973,-0.153070932
1791,0,2833.333333,12.25,14,700,1,2.75,-0.000811539,-0.007081319,-0.010073616,-0.012697388,-0.015122923,-0.019603274,-0.023767536,-0.027717462,-0.031504395,-0.038711657,-0.045553118,-0.052118614
1792,1000,2833.333333,17.5,10,700,1,2.75,-0.00196376,-0.040374838,-0.05476768,-0.066857847,-0.077728973,-0.097268786,-0.114931292,-0.131340538,-0.146827748,-0.175786796,-0.202773166,-0.228301264
1793,1000,2833.333333,17.5,12,700,1,2.75,-0.001344121,-0.012393076,-0.016768607,-0.02053597,-0.023968906,-0.030218908,-0.035942546,-0.041311057,-0.046419424,-0.0560556,-0.065117936,-0.073758454
1794,1000,2833.333333,17.5,14,700,1,2.75,-0.00072448,-0.002436819,-0.003260887,-0.00398434,-0.004650971,-0.005877073,-0.007009967,-0.008083574,-0.009112963,-0.011077226,-0.012946555,-0.014744413
1795,1000,2833.333333,14.75,10,700,1,2.75,-0.001653906,-0.036912556,-0.050553048,-0.062100206,-0.072527379,-0.091361814,-0.108465751,-0.124413385,-0.139506459,-0.167806965,-0.194262198,-0.219350443
1796,1000,2833.333333,14.75,12,700,1,2.75,-0.001132038,-0.011041624,-0.015028522,-0.018479119,-0.021633211,-0.027408101,-0.032722751,-0.037726332,-0.04249755,-0.051527508,-0.060057282,-0.068208277
1797,1000,2833.333333,14.75,14,700,1,2.75,-0.000610167,-0.002096264,-0.002816575,-0.003452304,-0.004039066,-0.005119808,-0.006121296,-0.00706922,-0.007981835,-0.00972947,-0.011399067,-0.013010593
1798,1000,2833.333333,12.25,10,700,1,2.75,-0.001369913,-0.033224459,-0.045945318,-0.056795705,-0.066645958,-0.084528964,-0.100851341,-0.116123547,-0.130619608,-0.157898046,-0.183478432,-0.207799367
1799,1000,2833.333333,12.25,12,700,1,2.75,-0.000937655,-0.009649169,-0.013217479,-0.016318744,-0.019164697,-0.024405431,-0.029247184,-0.033824635,-0.038206417,-0.046527849,-0.054416106,-0.061983972
1800,1000,2833.333333,12.25,14,700,1,2.75,-0.000505395,-0.001764498,-0.002382824,-0.002931248,-0.00343797,-0.004373221,-0.005240746,-0.006066945,-0.006858468,-0.008382098,-0.009844479,-0.011260638
1801,2000,2833.333333,17.5,10,700,1,2.75,-0.001861973,-0.030276407,-0.040320153,-0.048705672,-0.056242317,-0.069790134,-0.08203531,-0.09341508,-0.104159053,-0.124251031,-0.142978935,-0.160700444
1802,2000,2833.333333,17.5,12,700,1,2.75,-0.001105649,-0.006384183,-0.008393587,-0.010129349,-0.011712367,-0.014606185,-0.017265711,-0.019765848,-0.022147486,-0.026648615,-0.030899539,-0.034959047
1803,2000,2833.333333,17.5,14,700,1,2.75,-0.000349323,-0.000545854,-0.000688985,-0.000814781,-0.000926496,-0.001130315,-0.001314289,-0.001486251,-0.001649461,-0.001955877,-0.002243783,-0.002517652
1804,2000,2833.333333,14.75,10,700,1,2.75,-0.00156818,-0.027488587,-0.036920677,-0.044851108,-0.05201186,-0.064941275,-0.076684983,-0.087636032,-0.098001513,-0.117449965,-0.135637885,-0.152887501
1805,2000,2833.333333,14.75,12,700,1,2.75,-0.000931193,-0.005602511,-0.007403452,-0.008961519,-0.010388219,-0.01300661,-0.015417408,-0.017690226,-0.01986326,-0.023988728,-0.027893073,-0.031633676
1806,2000,2833.333333,14.75,14,700,1,2.75,-0.000294204,-0.000463889,-0.000585356,-0.00069262,-0.000789217,-0.000965812,-0.001125645,-0.001275415,-0.001418044,-0.00168676,-0.00193957,-0.002181002
1807,2000,2833.333333,12.25,10,700,1,2.75,-0.001298907,-0.024553876,-0.033268436,-0.040647619,-0.047336912,-0.059482285,-0.070567731,-0.080942969,-0.090792973,-0.109331087,-0.126729454,-0.143281508
1808,2000,2833.333333,12.25,12,700,1,2.75,-0.000771297,-0.004819222,-0.006403406,-0.0077779,-0.009041383,-0.011360411,-0.013507245,-0.015539922,-0.017486687,-0.02119146,-0.024718063,-0.028110558
1809,2000,2833.333333,12.25,14,700,1,2.75,-0.000243687,-0.000383206,-0.000486685,-0.000575902,-0.000657998,-0.000807174,-0.000943544,-0.00107132,-0.00119318,-0.001423532,-0.001641032,-0.001848899
1811,0,4000,17.5,12,700,1,2.75,-0.002118927,-0.126398386,-0.189997904,-0.244492656,-0.293958715,-0.383707193,-0.465555907,-0.542093176,-0.614696814,-0.751231742,-0.879208144,-1.000771083
1812,0,4000,17.5,14,700,1,2.75,-0.00147643,-0.040641563,-0.062323685,-0.08127728,-0.098695228,-0.130667277,-0.160109615,-0.187810357,-0.214220074,-0.264132321,-0.311176408,-0.356087829
1814,0,4000,14.75,12,700,1,2.75,-0.001784611,-0.119549003,-0.181861482,-0.235621968,-0.284616835,-0.373803112,-0.455377269,-0.531811418,-0.604435987,-0.741294831,-0.869902185,-0.992363972
